,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.48601583,0,0.76427054,1.5976907
1,0.020121532,1,0.45265806,4.3498907
2,0.46423444,2,0.06470348,2.2256396
3,0.30660605,3,0.9016608,4.4845877
4,0.015715875,4,0.5322525,4.672492
5,0.1198791,5,0.9077759,5.8889523
6,0.8333047,6,0.34028935,7.0045166
7,0.42819747,7,0.6272797,6.8474083
8,0.2114558,8,0.30318025,2.858919
9,0.06508775,9,0.06746445,5.0888844
10,0.09962443,10,0.37612998,0.92789847
11,0.41526574,11,0.65379566,5.0552273
12,0.4124427,12,0.7015972,1.6788547
13,0.19328025,13,0.8691087,4.2445946
14,0.7420361,14,0.08106641,3.8892803
15,0.09415489,15,0.11355076,1.6850069
16,0.69865566,16,0.25267607,6.6133256
17,0.8815388,17,0.7285506,2.4749012
18,0.79912984,18,0.6377122,4.4745636
19,0.21926345,19,0.73444355,1.9900224
20,0.89758945,20,0.92373776,4.11667
21,0.67203385,21,0.46641687,4.3534727
22,0.48838726,22,0.05120585,5.621245
23,0.79473996,23,0.91685176,6.3484297
