,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.31367034,0,0.49785626,1.5765939,1.9874116,0.4373639
1,0.3987093,1,0.55698216,2.1212177,2.718671,0.57384837
2,0.26182604,2,0.70999867,0.85020345,0.6816734,0.19367154
3,0.43800983,3,0.19616693,0.63976175,0.5503739,0.65076005
4,0.4281678,4,0.5627526,1.0673622,1.1471139,0.74169105
5,0.19733673,5,0.36210412,2.105336,0.8121812,0.3096241
6,0.29064324,6,0.5605688,1.7544148,1.7111126,0.45873746
7,0.2642862,7,0.6723755,0.7936971,0.64481336,0.14703381
8,0.28930366,8,0.44660574,1.2844261,1.9052199,0.6298912
9,0.24758554,9,0.51292497,1.8577534,1.0410916,0.2469901
10,0.43074316,10,0.5201896,1.7629257,2.9654818,0.64182496
11,0.37422314,11,0.5096776,1.3922613,2.0490756,0.57840025
12,0.35666075,12,0.4546527,1.6418357,2.3463871,0.4779898
13,0.23115586,13,0.6128455,2.352332,2.3046002,0.6229227
14,0.38097557,14,0.39303613,1.3352257,0.8993525,0.3905942
15,0.4309453,15,0.6382112,1.7939572,1.3516895,0.21317029
16,0.3067296,16,0.34685558,1.6409551,0.94993085,0.5253658
17,0.28688532,17,0.60803515,1.0932742,1.070692,0.48611268
18,0.61499,18,0.66850245,2.9134507,1.445387,0.62110066
19,0.26299167,19,0.55520767,1.1239566,0.92793643,0.16893128
20,0.28382558,20,0.3689807,0.7010788,0.43308946,0.39425912
21,0.18418378,21,0.5558257,1.4945662,0.9395012,0.104520105
22,0.29038495,22,0.46518597,1.7248262,0.90677357,0.735602
23,0.3675805,23,0.62420046,1.2124848,2.5192087,0.61266273
24,0.19192353,24,0.6405701,0.97778016,0.9168102,0.09930919
25,0.45838618,25,0.49167493,1.5038662,2.2561624,0.6326603
26,0.3067119,26,0.6109867,0.6429772,0.50002146,0.2930995
27,0.24674022,27,0.5630977,2.0138397,3.617209,0.43250117
28,0.39444348,28,0.6359859,0.7190207,0.5922913,0.2954335
29,0.25905177,29,0.51676947,1.421365,0.7123597,0.26401836
30,0.40703085,30,0.51255184,1.7415512,0.8296552,0.39616743
31,0.1706167,31,0.41696435,1.2201384,0.7685723,0.0906162
32,0.23691584,32,0.6644458,0.914806,0.8047285,0.20558918
33,0.40577242,33,0.56207615,1.4260103,1.1022867,0.5725062
34,0.1956004,34,0.6405246,0.6296479,0.43835345,0.08921153
35,0.5442101,35,0.5690103,1.63551,0.712657,0.85249746
36,0.23343766,36,0.5926549,0.90702087,0.6791377,0.23543578
37,0.4994575,37,0.44248834,1.1391691,0.97254294,0.54145706
38,0.54157525,38,0.45445868,1.012006,0.8261065,0.71582884
39,0.23061761,39,0.32526636,1.5697783,0.7349376,0.3279236
40,0.5843748,40,0.6990678,0.946352,0.5546577,0.35448468
41,0.20147353,41,0.63514626,0.7860205,0.6020453,0.13736282
42,0.4077736,42,0.3676858,0.91112876,0.72345924,0.55456513
43,0.38709134,43,0.6654105,2.261715,2.154706,0.4537113
44,0.21805431,44,0.56302255,0.8854552,0.6670132,0.1231948
45,0.47069278,45,0.6533908,1.4373106,1.1558374,0.23552054
46,0.33632928,46,0.5453208,1.1885628,1.5081899,0.5028149
47,0.3026175,47,0.48092017,1.5569531,1.7269065,0.7066787
48,0.41878715,48,0.69127953,1.5766739,0.7931861,0.4554944
49,0.28509977,49,0.46276605,1.2932595,1.2524761,0.1828584
50,0.35844168,50,0.6262661,1.3368975,1.4210936,0.47945347
51,0.22047405,51,0.6547241,0.7522342,0.6081839,0.1201494
52,0.26051378,52,0.5774143,1.3515428,2.048639,0.18891238
53,0.25183672,53,0.5805587,1.1487246,0.86345,0.12951253
54,0.40735522,54,0.6588169,1.0143896,0.94459796,0.7693317
55,0.18729505,55,0.6452681,1.2026675,1.0587202,0.11921654
56,0.29611427,56,0.591034,1.9947044,1.7637758,0.73386526
57,0.55059,57,0.3747204,2.1135921,0.8045942,0.7329858
58,0.45139864,58,0.66714245,2.3082876,2.2213526,0.46206886
59,0.33205536,59,0.3694353,1.1210176,2.1712394,0.7664137
60,0.27664098,60,0.6353784,1.0590742,1.0955354,0.14988738
61,0.26013532,61,0.45607996,2.6027234,1.3356498,0.46657154
62,0.29202124,62,0.721576,0.8206391,1.0657419,0.2463438
63,0.28417274,63,0.64448,1.0591186,0.9183812,0.42756653
64,0.3135798,64,0.5065252,2.4979188,1.126861,0.7666183
65,0.35701582,65,0.7031229,1.132386,0.9772889,0.15798895
66,0.50841653,66,0.47422734,1.7942263,2.3780022,0.79215515
67,0.49198353,67,0.5059871,1.911039,1.4213339,0.8072472
68,0.2089222,68,0.47661012,1.4284792,1.0706002,0.16522574
69,0.2553758,69,0.45775127,0.7667944,0.58330667,0.17356628
70,0.44888934,70,0.65776634,1.5097786,1.7256362,0.39554286
71,0.44451404,71,0.7189309,0.82379574,0.880213,0.44463703
72,0.29337052,72,0.78499746,1.1794058,2.431022,0.22740999
73,0.3391231,73,0.5761466,1.0740527,1.4504902,0.8008304
74,0.41278553,74,0.5026215,2.1784327,2.4486198,0.58027273
75,0.22035415,75,0.73393744,1.0501757,1.0196062,0.123378426
76,0.3163339,76,0.41237172,1.0542598,0.9581265,0.6899724
77,0.27344152,77,0.8083826,1.0169659,3.6283653,0.19946897
78,0.34147248,78,0.594716,1.0070482,0.78770286,0.15330768
79,0.1826084,79,0.707262,1.2508173,0.8805231,0.083270155
80,0.29734054,80,0.49037486,1.7174863,0.90364885,0.7521408
81,0.26168874,81,0.7458799,1.6404598,3.5817573,0.15783817
82,0.25674468,82,0.70062536,0.5130724,0.43555176,0.11981549
83,0.30779976,83,0.7326538,1.0271946,1.7506844,0.25682405
84,0.24180768,84,0.65122145,0.55506897,0.44138217,0.1129312
85,0.18499234,85,0.5816833,1.4796821,0.85771286,0.1356778
86,0.4030936,86,0.5870613,0.96785253,0.8141376,0.2734593
87,0.42024988,87,0.5384254,1.8614306,2.9134793,0.3462022
88,0.4026151,88,0.41105402,1.0532618,0.79835546,0.7122747
89,0.26652938,89,0.6979914,0.5456264,0.4771386,0.14102793
90,0.38470092,90,0.7665425,1.3260475,1.4904904,0.35007504
91,0.262246,91,0.7291627,1.238503,1.0362623,0.14774552
92,0.3395901,92,0.750415,0.6396729,0.47512963,0.19979264
93,0.46157327,93,0.35261276,1.6084055,1.9508142,0.7383047
94,0.3175228,94,0.5842328,1.7236943,2.7004545,0.5680607
95,0.27409497,95,0.59619397,1.582909,1.6058159,0.3212624
96,0.25347412,96,0.51774913,1.85764,1.1846544,0.25393155
97,0.7900387,97,0.44563696,3.0011504,0.6986279,0.81055564
98,0.404655,98,0.70525795,1.5784394,1.5945122,0.38136756
99,0.44973388,99,0.525747,1.91809,1.4988163,0.8319143
100,0.27934536,100,0.47751558,0.6158019,0.489692,0.162733
101,0.41545722,101,0.57619107,2.2648613,2.2147448,0.5870653
102,0.23905662,102,0.5950505,1.2872373,0.876135,0.13503918
103,0.27080688,103,0.63515604,1.0747262,0.95116854,0.14716744
104,0.350876,104,0.42434055,1.6414514,0.9140265,0.5938334
105,0.28359058,105,0.34583274,1.188013,0.9270553,0.291031
106,0.20935692,106,0.7138734,0.6217551,0.49217784,0.09029625
107,0.2841501,107,0.63014615,0.8126046,0.613054,0.24719463
108,0.22510868,108,0.649781,0.79209274,0.5430553,0.09319288
109,0.21655838,109,0.4669968,1.6788421,2.3257651,0.6245229
110,0.24671158,110,0.3690008,0.823682,0.7510334,0.15405609
111,0.3090588,111,0.3006075,1.2393864,1.2366295,0.70043415
112,0.19649988,112,0.5703449,1.0026299,0.7289051,0.12283078
113,0.35581085,113,0.56029713,1.7431352,3.0563731,0.8075566
114,0.17975256,114,0.60482067,0.8176585,0.53533655,0.15376718
115,0.27467927,115,0.60460615,0.89920527,0.4926844,0.21425293
116,0.2722575,116,0.6397473,1.0354015,0.7608638,0.16239642
117,0.297482,117,0.7256082,0.9227268,0.7378394,0.13770495
118,0.1829235,118,0.41674304,1.2742391,0.8458314,0.108483896
119,0.21130767,119,0.7191376,0.65433985,0.5046533,0.095317625
120,0.3040852,120,0.63552564,1.0097778,0.69437474,0.14505035
121,0.2942302,121,0.5195245,2.2619689,3.0157678,0.3281092
122,0.24529187,122,0.7972396,1.4760674,2.9983091,0.15256797
123,0.20619471,123,0.64519453,0.5277938,0.43533677,0.08634337
124,0.39601997,124,0.46574786,1.4477088,2.228974,0.3615523
125,0.62988335,125,0.5374784,1.3872515,0.68451947,0.746172
126,0.3002726,126,0.49765763,1.1354337,1.0975212,0.28272814
127,0.7703163,127,0.33704406,2.2457035,0.5600646,0.75848305
128,0.23027529,128,0.6650519,0.7308738,0.6955609,0.1415151
129,0.25201926,129,0.7008589,0.48251116,0.3865735,0.1397335
130,0.19233485,130,0.3572909,3.2459273,1.1150814,0.881056
131,0.27722397,131,0.7727987,0.96444505,2.4699419,0.27166104
132,0.38448882,132,0.7385666,1.1489968,2.3581808,0.61718935
133,0.21130908,133,0.6295847,1.54915,1.2521527,0.24953894
134,0.45030677,134,0.27815616,1.0059246,0.6757625,0.57764804
135,0.20007418,135,0.57764727,1.2579077,0.7706519,0.10285909
136,0.42724675,136,0.7175512,1.9344354,2.2365596,0.3554483
137,0.35870448,137,0.53310156,1.4273498,1.1636059,0.37117657
138,0.39416498,138,0.6517576,1.6001353,1.4980667,0.1602904
139,0.36301655,139,0.47667077,0.93790823,0.6440503,0.42926398
140,0.40839016,140,0.6921015,0.6999011,0.5542363,0.5133165
141,0.47034338,141,0.6346139,2.0321677,2.3479302,0.26156476
142,0.29224733,142,0.78781086,0.76384926,2.2122672,0.2699959
143,0.24403816,143,0.7344694,0.52819276,0.45669803,0.10672602
144,0.2828664,144,0.6736193,0.7847736,0.5691865,0.22080165
145,0.32217285,145,0.66618884,0.83843726,0.67734176,0.15557562
146,0.4386232,146,0.74331385,0.9807573,0.7703987,0.2068978
147,0.6407095,147,0.69038606,1.506888,0.7921084,0.80382925
148,0.31946465,148,0.646622,1.1963936,2.9222312,0.53167367
149,0.29755676,149,0.7639252,1.1134264,1.9712214,0.25502756
150,0.34134874,150,0.37147245,1.856751,1.2423187,0.79637986
151,0.28823486,151,0.61274624,1.3972493,2.923182,0.48331764
152,0.23261869,152,0.71638006,0.6089438,0.51525855,0.12957719
153,0.2042365,153,0.4467564,1.6333206,0.7454322,0.13111717
154,0.24084584,154,0.4627964,1.7593443,0.8063649,0.26675016
155,0.23983613,155,0.6740126,0.51306427,0.4324883,0.116010755
156,0.38362464,156,0.47402367,0.84461445,0.7414999,0.721735
157,0.22269884,157,0.68270177,0.63813233,0.5402147,0.095764875
158,0.62657094,158,0.71195877,1.2385561,0.71514785,0.87524277
159,0.25947034,159,0.5569548,1.543948,2.4716723,0.4457909
160,0.37474763,160,0.48197046,1.220165,0.7226672,0.72913253
161,0.42884347,161,0.32644445,0.9435274,0.78533983,0.82247645
162,0.1839168,162,0.5496745,0.8564877,0.68343467,0.105404906
163,0.267944,163,0.3829817,1.3151407,0.6213876,0.57855785
164,0.25954285,164,0.70526975,0.8553053,0.5437151,0.11076582
165,0.41357693,165,0.45885625,1.7307385,1.4377971,0.2252778
166,0.3922193,166,0.61475354,0.6824631,0.5427187,0.66868055
167,0.3114768,167,0.592479,0.7431544,0.67513055,0.1593657
168,0.36895666,168,0.41611502,0.9178151,1.0121484,0.35975695
169,0.26353028,169,0.5620935,1.8042505,2.4650762,0.58674
170,0.2337471,170,0.7191449,0.68038684,0.48732117,0.17434537
171,0.7202871,171,0.59231216,1.7628903,0.7032191,0.85224414
172,0.38970324,172,0.6260249,1.9874678,1.1827703,0.18425696
173,0.41398704,173,0.6417501,1.3824041,1.6336262,0.6575359
174,0.22952206,174,0.6070085,1.2138166,0.6221984,0.15622117
175,0.26288018,175,0.64983535,0.7496766,0.51632124,0.20929302
176,0.1695469,176,0.64820725,0.96551406,0.638056,0.085512504
177,0.47683367,177,0.52710056,1.6113548,1.7368621,0.7988496
178,0.45075184,178,0.64109,1.365853,2.4855025,0.7155971
179,0.44619012,179,0.47805622,2.615964,1.6515522,0.6793187
180,0.3199682,180,0.50548846,1.0781436,0.59597856,0.1902193
181,0.2677255,181,0.57034403,0.72331643,0.5508695,0.28513595
182,0.41204175,182,0.595911,1.4875636,0.9004011,0.7828769
183,0.18876031,183,0.70367885,0.6038644,0.5019374,0.07836371
184,0.27166614,184,0.6432828,2.6921415,2.4736137,0.8235908
185,0.32057726,185,0.6242898,2.1673245,4.084207,0.4095219
186,0.3230204,186,0.5656332,1.669494,2.6518364,0.14927897
187,0.42426598,187,0.7109839,1.1781151,0.7177301,0.32054597
